ESTABLISHMENT_ID,ESTABLISHMENT_NAME,LONG_ADDRESS,SHORT_ADDRESS,DISTRICT,CITY,POSTAL_CODE
10580598,DANFORTH BOWL,"1554 DANFORTH AVE, TORONTO, ON M4J 1N4, CANADA",1554 DANFORTH AVE,METRO TORONTO,TORONTO,M4J 1N4
10449371,KEVIN'S CONVENIENCE,"1555 DUNDAS ST E, TORONTO, ON M4L 1K9, CANADA",1555 DUNDAS ST W,METRO TORONTO,TORONTO,M4L 1K9
10555227,ALL SEASON FOOD MARKET,"1555 EGLINTON AVE W, YORK, ON M6E 2G8, CANADA",1555 EGLINTON AVE W,YORK,TORONTO,M6E 2G8
9001399,BENDALE BUSINESS AND TECHNICAL INSTITUTE,"1555 MIDLAND AVE, SCARBOROUGH, ON M1P 3C1, CANADA",1555 MIDLAND AVE,SCARBOROUGH,TORONTO,M1P 3C1
10370528,LA FAMIGILIA PIZZA,"1555 O'CONNOR DR, EAST YORK, ON M4B 2V7, CANADA",1555 O'CONNOR DR,EAST YORK,TORONTO,M4B 2V7
10516606,PIZZA HUT,"1555 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1555 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10524749,ENIGMA COFFEE + FOOD,"1556 BLOOR ST W, TORONTO, ON M6P 1A4, CANADA",1556 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A4
10404398,GOOD CATCH GENERAL STORE,"1556 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1556 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10209498,GAIVOTA CAFE,"1557 DUPONT ST, TORONTO, ON M6P 3S5, CANADA",1557 DUPONT ST,METRO TORONTO,TORONTO,M6P 3S5
10412667,LINDT,"1557 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1557 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10447070,WILD WING,"1557 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1557 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10367781,HARVEST FRESH FARMS,"1558 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1558 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10527902,THE ENTERTAINMENT KITCHEN,"1559 EGLINTON AVE W, YORK, ON M6E 2G8, CANADA",1559 EGLINTON AVE W,YORK,TORONTO,M6E 2G8
9417710,GLOBAL BRAND FOODS,"156 CENTENNIAL PARK RD, ETOBICOKE, ON M9C 5N3, CANADA",156 CENTENNIAL PARK RD,ETOBICOKE,TORONTO,M9C 5N3
10562578,CAPLANSKY'S DELI,"156 CUMBERLAND ST, TORONTO, ON M5R 1A8, CANADA",156 CUMBERLAND ST,METRO TORONTO,TORONTO,M5R 1A8
10550966,COBS BREAD,"156 DANFORTH AVE, TORONTO, ON M4K 1N1, CANADA",156 DANFORTH AVE,METRO TORONTO,TORONTO,M4K 1N1
9007814,THE BADALI BAR AND CUCINA,"156 FRONT ST W, TORONTO, ON M5J 2L7, CANADA",156 FRONT ST W,METRO TORONTO,TORONTO,M5J 2L7
9419810,THE OVERDRAUGHT IRISH PUB,"156 FRONT ST W, TORONTO, ON M5J 2L7, CANADA",156 FRONT ST W,METRO TORONTO,TORONTO,M5J 2L7
10412862,CANYON CREEK CHOPHOUSE,"156 FRONT ST W, TORONTO, ON M5J 2L7, CANADA",156 FRONT ST W,METRO TORONTO,TORONTO,M5J 2L7
10444617,FLC Daycare,"156 GALLOWAY RD, SCARBOROUGH, ON M1E 1X2, CANADA",156 GALLOWAY RD,SCARBOROUGH,TORONTO,M1E 1X2
10479226,GLEBE MART,"156 GLEBEMOUNT AVE, EAST YORK, ON M4C 3S5, CANADA",156 GLEBEMOUNT AVE,EAST YORK,TORONTO,M4C 3S5
10545762,WOK TERMINAL,"156 THE QUEENSWAY, ETOBICOKE, ON M8Y 1J2, CANADA",156 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Y 1J2
9015234,T.D. VARIETY,"156 THE QUEENSWAY, ETOBICOKE, ON M8Y 1J2, CANADA",156 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Y 1J2
10485831,KFC,"156 THE QUEENSWAY, ETOBICOKE, ON M8Y 1J2, CANADA",156 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Y 1J2
10432377,BAIRRADA CHURRASQUEIRA GRILL EXPRESS,"1560 DUNDAS ST W, TORONTO, ON M6K 1T8, CANADA",1560 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T8
10540098,ASHDALE ESPRESSO BAR,"1560 QUEEN ST E, TORONTO, ON M4L 1E9, CANADA",1560 QUEEN ST E,METRO TORONTO,TORONTO,M4L 1E9
10551895,BURGER KING,"1560 THE QUEENSWAY, ETOBICOKE, ON M8Z 1T5, CANADA",1560 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z 1T5
10486701,FRESHII,"1560 YONGE ST, TORONTO, ON M4T 1Z7, CANADA",1560 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z7
10252894,CAVA,"1560 YONGE ST, TORONTO, ON M4T 1Z7, CANADA",1560 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z7
10376506,SWISS CHALET,"1560 YONGE ST, TORONTO, ON M4T 1Z7, CANADA",1560 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z7
9051216,SUSHI GARDEN,"1560 YONGE ST, TORONTO, ON M4T 1Z7, CANADA",1560 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z7
10359778,SECOND CUP,"1560 YONGE ST, TORONTO, ON M4T 1Z7, CANADA",1560 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z7
10378845,OMG BAKED GOODNESS LTD.,"1561 DUNDAS ST W, TORONTO, ON M6K 1T9, CANADA",1561 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T9
10540015,MAINSHA,"1561 EGLINTON AVE W, YORK, ON M6E 2G9, CANADA",1561 EGLINTON AVE W,YORK,TORONTO,M6E 2G9
10515174,CORA,"1561 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1561 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10520860,HELEN'S BAR & BURGER,"1564 DANFORTH AVE, TORONTO, ON M4J 1N4, CANADA",1564 DANFORTH AVE,METRO TORONTO,TORONTO,M4J 1N4
10557487,DAIKO,"1564 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1564 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10217504,PIZZA HUT,"1564 ROYAL YORK RD, ETOBICOKE, ON M9P 3C3, CANADA",1564 ROYAL YORK RD,ETOBICOKE,TORONTO,M9P 3C3
10533474,WESTWAY CELLPHONE REPAIR,"1564 ROYAL YORK RD, ETOBICOKE, ON M9P 3C3, CANADA",1564 ROYAL YORK RD,ETOBICOKE,TORONTO,M9P 3C3
10511668,Starbucks Coffee,"1564 ROYAL YORK RD, ETOBICOKE, ON M9P 3C3, CANADA",1564 ROYAL YORK RD,ETOBICOKE,TORONTO,M9P 3C3
10263948,VERDI TRATTORIA,"1566 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1566 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
9001842,BRAZIL BAKERY & PASTRY,"1566 DUNDAS ST W, TORONTO, ON M6K 1T8, CANADA",1566 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T8
10370796,PARTS & LABOUR,"1566 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1566 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10465281,SECOND CUP,"1567 STEELES AVE E, NORTH YORK, ON M2M 3Y7, CANADA",1567 STEELES AVE E,NORTH YORK,TORONTO,M2M 3Y7
10574291,DA VENZIA GOURMET PIZZA,"1568 AVENUE RD, NORTH YORK, ON M5M 4M2, CANADA",1568 AVENUE RD,NORTH YORK,TORONTO,M5M 4M2
10433259,L'AVENUE,"1568 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1568 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
10187658,SUBWAY,"1568 DANFORTH AVE, TORONTO, ON M4J 1N4, CANADA",1568 DANFORTH AVE,METRO TORONTO,TORONTO,M4J 1N4
9390095,RANDY'S TAKE OUT,"1569 EGLINTON AVE W, YORK, ON M6E 2G8, CANADA",1569 EGLINTON AVE W,YORK,TORONTO,M6E 2G8
9032433,TIM HORTONS,"1569 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1569 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10550026,WENDY'S,"1569 THE QUEENSWAY, ETOBICOKE, ON M8Z, CANADA",1569 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z
10507257,GAN SHALOM,"157 FALKIRK ST, TORONTO, ON M5M, CANADA",157 FALKIRK ST,METRO TORONTO,TORONTO,M5M
9014457,ST. LAWRENCE HALL BANQUET FACILITY,"157 KING ST E, TORONTO, ON M5C 1G8, CANADA",157 KING ST E,METRO TORONTO,TORONTO,M5C 1G8
10518830,XELUA VIETNAMESE CUISINE,"157 RAVEL RD, NORTH YORK, ON M2H 1T1, CANADA",157 RAVEL RD,NORTH YORK,TORONTO,M2H 1T1
10520240,GABBY'S,"157 RONCESVALLES AVE, TORONTO, ON M6R, CANADA",157 RONCESVALLES AVE,METRO TORONTO,TORONTO,M6R
9002653,CENTRAL MONTESSORI SCHOOL,"157 WILLOWDALE AVE, NORTH YORK, ON M2N 4Y7, CANADA",157 WILLOWDALE AVE,NORTH YORK,TORONTO,M2N 4Y7
10456958,SATAY ON THE ROAD,"1570 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1570 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
10484226,AMIGOS DA DUNDAS SPORTS BAR,"1570 DUNDAS ST W, TORONTO, ON M6K 1T8, CANADA",1570 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T8
10554446,G'S CAFE,"1570 MIDLAND AVE, SCARBOROUGH, ON M1P 3C3, CANADA",1570 MIDLAND AVE,SCARBOROUGH,TORONTO,M1P 3C3
10528107,Coffee Time Donuts,"1570 WILSON AVE, NORTH YORK, ON M3L 1A3, CANADA",1570 WILSON AVE,NORTH YORK,TORONTO,M3L 1A3
9011402,ORIOLE N.S.,"1570 YONGE ST, TORONTO, ON M4T 1Z8, CANADA",1570 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z8
10450659,CAFE CON LECHE,"1571 DUPONT ST, TORONTO, ON M6P 3S5, CANADA",1571 DUPONT ST,METRO TORONTO,TORONTO,M6P 3S5
9008159,KFC & TACO BELL,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10193989,BIM'S BENTO BOX JAPANESE FAST FOOD,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10404819,Everbest Bakery,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
9008452,KWS HERBAL CHINESE STORE,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
9017704,XE LUA VIETNAMESE CUISINE,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
9418729,MCDONALD'S,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10447216,Pacific Wok & Grill,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10423366,LITTLE GREEK,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10453627,GATEWAY NEWSTANDS,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10476184,S & H Health Foods,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10476203,Kin Kin Bubble Tea Co.,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10190139,SARAVANAA BHAVAN,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10305590,TIM HORTONS,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10373068,CONGEE TOWN RESTAURANT,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10393834,POPEYE'S,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10483986,CAKEWOOD BAKERY,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10502460,Casa Deluz,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10527986,Subway,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10572047,Havemoore,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10382250,PIZZA PIZZA,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10528712,WOODSIDE SQUARE CINEMAS,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10453620,SHOPPERS DRUG MART,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10453624,SMOKERS CORNER,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10476505,Wild Wing,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10476510,Menchie's,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10404785,Food Basics,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10433511,TROPICAL JOE'S,"1571 SANDHURST CIR, SCARBOROUGH, ON M1V 1V2, CANADA",1571 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V 1V2
10295976,CHINA ISLAND RESTAURANT,"1572 BLOOR ST W, TORONTO, ON M6P 1A4, CANADA",1572 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A4
10222820,QUEEN EAST MILK,"1572 QUEEN ST E, TORONTO, ON M4L 1E9, CANADA",1572 QUEEN ST E,METRO TORONTO,TORONTO,M4L 1E9
9042624,LITHUANIAN COMMUNITY CLUB HOUSE,"1573 BLOOR ST W, TORONTO, ON M6P 1A6, CANADA",1573 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A6
9400022,BAR LOKYS,"1573 BLOOR ST W, TORONTO, ON M6P 1A6, CANADA",1573 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A6
10288885,EAT INDIAN,"1574 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1574 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
10416196,BLUE SKY FRUIT MARKET,"1574 BLOOR ST W, TORONTO, ON M6P 1A4, CANADA",1574 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A4
10369545,BLACK DICE CAFE,"1574 DUNDAS ST W, TORONTO, ON M6K 1T8, CANADA",1574 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T8
10475061,KITTEN AND THE BEAR,"1574 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1574 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10466671,Belmont Super Variety,"1575 JANE ST, NORTH YORK, ON M9N 2R3, CANADA",1575 JANE ST,NORTH YORK,TORONTO,M9N 2R3
10221035,COFFEE TIME DONUTS,"1575 LAWRENCE AVE W, NORTH YORK, ON M6L 1C3, CANADA",1575 LAWRENCE AVE W,NORTH YORK,TORONTO,M6L 1C3
10551004,SHELL,"1575 WARDEN AVE, TORONTO, ON M1R, CANADA",1575 WARDEN AVE,SCARBOROUGH,TORONTO,M1R
9013166,ROYAL CANADIAN LEGION #13,"1577 KINGSTON RD, SCARBOROUGH, ON M1N 1S3, CANADA",1577 KINGSTON RD,SCARBOROUGH,TORONTO,M1N 1S3
10480988,BARGAIN VARIETY,"1577 LAWRENCE AVE W, NORTH YORK, ON M6L 1C4, CANADA",1577 LAWRENCE AVE W,NORTH YORK,TORONTO,M6L 1C4
10336528,THREE R'S  SCHOOL HOUSE,"1577 ROYAL YORK RD, ETOBICOKE, ON M9P 3C5, CANADA",1577 ROYAL YORK RD,ETOBICOKE,TORONTO,M9P 3C5
10337654,ALEX FARM PRODUCTS,"1578 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1578 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
10507003,OUTPOST  COFFEE ROASTERS,"1578 BLOOR ST W, TORONTO, ON M6P 1A4, CANADA",1578 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A4
10420960,LEE'S VARIETY,"1578 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1578 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
10580090,Grace Daily Mart,"1579 ELLESMERE RD, SCARBOROUGH, ON M1H, CANADA",1579 ELLESMERE RD,SCARBOROUGH,TORONTO,M1H
10567361,THE BOAT,"158 AUGUSTA AVE, TORONTO, ON M5T 2L5, CANADA",158 AUGUSTA AVE,METRO TORONTO,TORONTO,M5T 2L5
10564056,BAR REYNA,"158 CUMBERLAND ST, TORONTO, ON M5R 1A8, CANADA",158 CUMBERLAND ST,METRO TORONTO,TORONTO,M5R 1A8
10534664,THE O'CONNOR STATION,"158 O'CONNOR DR, EAST YORK, ON M4J 2S4, CANADA",158 O'CONNOR DR,EAST YORK,TORONTO,M4J 2S4
9056473,SCOTTY'S VARIETY STORE,"1580 BLOOR ST W, TORONTO, ON M6P 2B2, CANADA",1580 BLOOR ST W,METRO TORONTO,TORONTO,M6P 2B2
9002627,CENTENNIAL INFANT & CHILD CARE,"1580 YONGE ST, TORONTO, ON M4T 1Z8, CANADA",1580 YONGE ST,METRO TORONTO,TORONTO,M4T 1Z8
10503717,TINTO BAR DE TAPAS,"1581 BAYVIEW AVE, EAST YORK, ON M4G 3B5, CANADA",1581 BAYVIEW AVE,EAST YORK,TORONTO,M4G 3B5
10352051,PARKDALE PETER'S CORNER GRILL,"1582 QUEEN ST W, TORONTO, ON M6R 1A6, CANADA",1582 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A6
9055243,LULA LOUNGE,"1585 DUNDAS ST W, TORONTO, ON M6K 1T9, CANADA",1585 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T9
10280020,SUBWAY,"1585 ELLESMERE RD, SCARBOROUGH, ON M1P, CANADA",1585 ELLESMERE RD,SCARBOROUGH,TORONTO,M1P
10554507,PARAMOUNT,"1585 THE QUEENSWAY, ETOBICOKE, ON M8Z 1V1, CANADA",1585 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z 1V1
10520861,Il Poom Hyuang,"1585 WARDEN AVE, TORONTO, ON M1R, CANADA",1585 WARDEN AVE,SCARBOROUGH,TORONTO,M1R
10485753,COUNTRY STYLE/MR SUB,"1585 WARDEN AVE, TORONTO, ON M1R, CANADA",1585 WARDEN AVE,SCARBOROUGH,TORONTO,M1R
9042935,A & W,"1585 WARDEN AVE, TORONTO, ON M1R, CANADA",1585 WARDEN AVE,SCARBOROUGH,TORONTO,M1R
10461088,THE THREE MONKEYS BAR & GRILL,"1585 WARDEN AVE, TORONTO, ON M1R, CANADA",1585 WARDEN AVE,SCARBOROUGH,TORONTO,M1R
10528115,SHELL,"1586 BATHURST ST, YORK, ON M5P 3H3, CANADA",1586 BATHURST ST,YORK,TORONTO,M5P 3H3
10199468,RAHIER,"1586 BAYVIEW AVE, TORONTO, ON M4G 3B7, CANADA",1586 BAYVIEW AVE,METRO TORONTO,TORONTO,M4G 3B7
10484467,ATCHA INC O/A STOP IN SAVE,"1587 JANE ST, NORTH YORK, ON M9N 2R8, CANADA",1587 JANE ST,NORTH YORK,TORONTO,M9N 2R8
10579522,BRAVO,"1588 DUNDAS ST W, TORONTO, ON M6K 1T8, CANADA",1588 DUNDAS ST W,METRO TORONTO,TORONTO,M6K 1T8
10569643,LOVE CHIX,"1588 DUPONT ST, TORONTO, ON M6P 3S6, CANADA",1588 DUPONT ST,METRO TORONTO,TORONTO,M6P 3S6
10399615,ST. ANDREWS FISH & CHIP RESTAURANT,"1589 ELLESMERE RD, SCARBOROUGH, ON M1P, CANADA",1589 ELLESMERE RD,SCARBOROUGH,TORONTO,M1P
10442570,HANDLE BAR,"159 AUGUSTA AVE, TORONTO, ON M5T 2L4, CANADA",159 AUGUSTA AVE,METRO TORONTO,TORONTO,M5T 2L4
10478721,NESPRESSO BOUTIQUE & BAR,"159 CUMBERLAND ST, TORONTO, ON M5R, CANADA",159 CUMBERLAND ST,METRO TORONTO,TORONTO,M5R
10401968,CANLAN ICE SPORTS - The Thirsty Penguin,"159 DYNAMIC DR, SCARBOROUGH, ON M1V 5L8, CANADA",159 DYNAMIC DR,SCARBOROUGH,TORONTO,M1V 5L8
10266599,DRUXY'S,"159 LIBERTY ST, TORONTO, ON M6K, CANADA",159 LIBERTY ST,METRO TORONTO,TORONTO,M6K
9012438,PREMIER DONUTS,"159 MAIN ST, TORONTO, ON M4E 2V9, CANADA",159 MAIN ST,METRO TORONTO,TORONTO,M4E 2V9
9029885,GRADALE ACADEMY,"159 ROXBOROUGH DR, TORONTO, ON M4W 1X7, CANADA",159 ROXBOROUGH DR,METRO TORONTO,TORONTO,M4W 1X7
10562234,DOWNSVIEW CHILD CARE CENTRE,"159 SIR WILLIAM HEARST AVE, TORONTO, ON M3M, CANADA",159 SIR WILLIAM HEARST AVE,NORTH YORK,TORONTO,M3M
10569698,GOLDEN MARKET,"1590 EGLINTON AVE W, YORK, ON M6E 2G8, CANADA",1590 EGLINTON AVE W,YORK,TORONTO,M6E 2G8
10308605,ALL MY CHILDREN,"1590 SANDHURST CIR, SCARBOROUGH, ON M1V, CANADA",1590 SANDHURST CRCL,SCARBOROUGH,TORONTO,M1V
10507109,Dairy Queen,"1591 WESTON RD, YORK, ON M9N 1T4, CANADA",1591 WESTON RD,YORK,TORONTO,M9N 1T4
10356573,CARLO'S NO FRILLS,"1591 WILSON AVE, NORTH YORK, ON M3L, CANADA",1591 WILSON AVE,NORTH YORK,TORONTO,M3L
10441596,THE YUKON,"1592 QUEEN ST W, TORONTO, ON M6R 1A8, CANADA",1592 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A8
10377189,THE SECOND CUP,"1595 BAYVIEW AVE, EAST YORK, ON M4G 3B5, CANADA",1595 BAYVIEW AVE,EAST YORK,TORONTO,M4G 3B5
10549339,ANGOLINO,"1595 DUPONT ST, TORONTO, ON M6P 3S8, CANADA",1595 DUPONT ST,METRO TORONTO,TORONTO,M6P 3S8
10442746,GLORY HOLE DONUTS,"1596 QUEEN ST W, TORONTO, ON M6R 1A8, CANADA",1596 QUEEN ST W,METRO TORONTO,TORONTO,M6R 1A8
10376390,THE GRILLE,"1596 THE QUEENSWAY, ETOBICOKE, ON M8Z 1V1, CANADA",1596 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z 1V1
10567081,SECOND NATURE,"1597 DUPONT ST, TORONTO, ON M6P 3S8, CANADA",1597 DUPONT ST,METRO TORONTO,TORONTO,M6P 3S8
10300138,SHOPPERS DRUG MART,"1597 WILSON AVE, NORTH YORK, ON M3L 1A5, CANADA",1597 WILSON AVE,NORTH YORK,TORONTO,M3L 1A5
10383704,KING SLICE PIZZA,"1598 BLOOR ST W, TORONTO, ON M6P 1A7, CANADA",1598 BLOOR ST W,METRO TORONTO,TORONTO,M6P 1A7
10490277,SUBWAY,"1599 QUEEN ST E, TORONTO, ON M4L 1E5, CANADA",1599 QUEEN ST E,METRO TORONTO,TORONTO,M4L 1E5
10502437,THE BURGER'S PRIEST,"1599 THE QUEENSWAY, ETOBICOKE, ON M8Z 1V1, CANADA",1599 THE QUEENSWAY,ETOBICOKE,TORONTO,M8Z 1V1
9001053,BALDWIN NATURALS,"16 BALDWIN ST, TORONTO, ON M5T 1L2, CANADA",16 BALDWIN ST,METRO TORONTO,TORONTO,M5T 1L2
9006368,GRADUATE STUDENTS' UNION PUB,"16 BANCROFT AVE, TORONTO, ON M5S 1C1, CANADA",16 BANCROFT AVE,METRO TORONTO,TORONTO,M5S 1C1
10422829,HARVEST NOON,"16 BANCROFT AVE, TORONTO, ON M5S 1C1, CANADA",16 BANCROFT AVE,METRO TORONTO,TORONTO,M5S 1C1
10517554,CITY BAKERY,"16 BANIGAN DR, EAST YORK, ON M4H 1E9, CANADA",16 BANIGAN DR,EAST YORK,TORONTO,M4H 1E9
10510660,Birdsilver Gardens Senior Support Centre,"16 BIRDSILVER GARDENS, SCARBOROUGH, ON M1C 4M5, CANADA",16 BIRDSILVER GDNS,SCARBOROUGH,TORONTO,M1C 4M5
9397015,MINH PHAT TRADING CO. LTD.,"16 DUBLIN ST, TORONTO, ON M6H 1J3, CANADA",16 DUBLIN ST,METRO TORONTO,TORONTO,M6H 1J3
9381674,PASQUALE BROS. DOWNTOWN LTD.,"16 GOODRICH RD, ETOBICOKE, ON M8Z 2H1, CANADA",16 GOODRICH RD,ETOBICOKE,TORONTO,M8Z 2H1
10403721,HUNTER'S GLEN YMCA,"16 HAILEYBURY DR, SCARBOROUGH, ON M1K 4X5, CANADA",16 HAILEYBURY DR,SCARBOROUGH,TORONTO,M1K 4X5
10429580,EHWA,"16 ISABELLA ST, TORONTO, ON M4Y 2A1, CANADA",16 ISABELLA ST,METRO TORONTO,TORONTO,M4Y 2A1
10579811,SOLMAZ FOODS,"16 JUTLAND RD, ETOBICOKE, ON M8Z 2G9, CANADA",16 JUTLAND RD,ETOBICOKE,TORONTO,M8Z 2G9
10406179,THE MOOSE & BARREL,"16 LEBOVIC AVE, SCARBOROUGH, ON M1L 4V9, CANADA",16 LEBOVIC AVE,SCARBOROUGH,TORONTO,M1L 4V9
10386508,BOSTON PIZZA,"16 LESLIE ST, TORONTO, ON M4M 1B3, CANADA",16 LESLIE ST,METRO TORONTO,TORONTO,M4M 1B3
